epoch,test_images,pred_score,gt_score
1,SCI08_1_1.bmp,37.28052887772069,62.85743713378906
1,SCI08_1_2.bmp,31.99879605842359,46.497737884521484
1,SCI08_1_3.bmp,29.13307236180161,40.83690643310547
1,SCI08_1_4.bmp,21.00925789457379,31.091564178466797
1,SCI08_1_5.bmp,19.010707421736285,29.671297073364258
1,SCI08_2_1.bmp,33.1832749337861,55.001869201660156
1,SCI08_2_2.bmp,28.171515349185828,42.66865921020508
1,SCI08_2_3.bmp,24.676738608967174,38.40071105957031
1,SCI08_2_4.bmp,22.582813855373498,30.24509048461914
1,SCI08_2_5.bmp,20.71341016075828,26.816577911376953
1,SCI08_3_1.bmp,32.60781478881836,51.2520751953125
1,SCI08_3_2.bmp,28.04662973230535,39.52467346191406
1,SCI08_3_3.bmp,26.35257897232518,33.32149887084961
1,SCI08_3_4.bmp,25.48326552997936,31.117582321166992
1,SCI08_3_5.bmp,25.114394361322578,27.79263687133789
1,SCI08_4_1.bmp,35.2113348642985,36.51120376586914
1,SCI08_4_2.bmp,39.429479021014586,51.65021514892578
1,SCI08_4_3.bmp,38.0150569857973,52.229957580566406
1,SCI08_4_4.bmp,38.316595742196746,54.1507568359375
1,SCI08_4_5.bmp,36.57748693408388,45.468021392822266
1,SCI08_5_1.bmp,36.9548262682828,68.735595703125
1,SCI08_5_2.bmp,33.57814531615286,55.69003677368164
1,SCI08_5_3.bmp,30.828195225108754,43.761749267578125
1,SCI08_5_4.bmp,28.501443256031383,36.29758071899414
1,SCI08_5_5.bmp,26.807442780696984,25.73495101928711
1,SCI08_6_1.bmp,42.55077078848174,71.28549194335938
1,SCI08_6_2.bmp,39.27281844977176,63.19139099121094
1,SCI08_6_3.bmp,32.74321787285082,34.89060592651367
1,SCI08_6_4.bmp,31.313409314011082,37.9246940612793
1,SCI08_6_5.bmp,27.790640079613887,27.19834327697754
1,SCI08_7_1.bmp,40.65803319757635,74.56612396240234
1,SCI08_7_2.bmp,40.68747081178607,71.52404022216797
1,SCI08_7_3.bmp,40.62534794662938,63.91297149658203
1,SCI08_7_4.bmp,40.821402463045985,58.0784912109375
1,SCI08_7_5.bmp,40.86596760605321,50.9930305480957
1,SCI08_8_1.bmp,40.602762164491594,73.171875
1,SCI08_8_2.bmp,39.87437173092004,69.9395751953125
1,SCI08_8_3.bmp,39.599723469127305,69.17149353027344
1,SCI08_8_4.bmp,38.7884293758508,58.702049255371094
1,SCI08_8_5.bmp,35.081422025507145,31.711408615112305
1,SCI08_9_1.bmp,38.732853918364555,66.54385375976562
1,SCI08_9_2.bmp,38.921311580773555,60.573760986328125
1,SCI08_9_3.bmp,37.49038800326261,53.078006744384766
1,SCI08_9_4.bmp,32.87568239732222,49.083656311035156
1,SCI08_9_5.bmp,30.26221162622625,44.4047737121582
1,SCI11_1_1.bmp,35.17031987508138,61.257415771484375
1,SCI11_1_2.bmp,30.201115290323894,41.89073181152344
1,SCI11_1_3.bmp,26.690730268305,37.26688766479492
1,SCI11_1_4.bmp,19.39173915169456,30.927011489868164
1,SCI11_1_5.bmp,17.374156229423754,26.151979446411133
1,SCI11_2_1.bmp,32.03990985407974,58.10799789428711
1,SCI11_2_2.bmp,28.802342357057512,43.64613723754883
1,SCI11_2_3.bmp,26.022389296329383,38.09828186035156
1,SCI11_2_4.bmp,23.76688832947702,34.30850601196289
1,SCI11_2_5.bmp,22.12912955428615,27.384408950805664
1,SCI11_3_1.bmp,32.999459237763375,53.8846321105957
1,SCI11_3_2.bmp,28.616112246657863,46.452491760253906
1,SCI11_3_3.bmp,26.68467700842655,35.691871643066406
1,SCI11_3_4.bmp,25.855806697498668,26.677913665771484
1,SCI11_3_5.bmp,24.934138933817547,28.70499610900879
1,SCI11_4_1.bmp,33.108464154330164,35.32294464111328
1,SCI11_4_2.bmp,36.874529376174465,48.5191650390625
1,SCI11_4_3.bmp,35.46046820553866,57.542179107666016
1,SCI11_4_4.bmp,35.565035386519,56.25032424926758
1,SCI11_4_5.bmp,34.340598973360926,47.9794807434082
1,SCI11_5_1.bmp,34.17844619172992,66.49486541748047
1,SCI11_5_2.bmp,30.888802499482125,58.49501419067383
1,SCI11_5_3.bmp,27.745335232127797,46.92440414428711
1,SCI11_5_4.bmp,24.491543220751215,32.080631256103516
1,SCI11_5_5.bmp,23.63888217463638,30.721765518188477
1,SCI11_6_1.bmp,38.239809238549434,72.62894439697266
1,SCI11_6_2.bmp,36.924310048421226,65.0240707397461
1,SCI11_6_3.bmp,32.22522177840724,54.016029357910156
1,SCI11_6_4.bmp,29.588373704390094,45.94046401977539
1,SCI11_6_5.bmp,27.770451719110664,36.046749114990234
