epoch,test_images,pred_score,gt_score
73,SCI08_1_1.bmp,58.743709448612094,62.85743713378906
73,SCI08_1_2.bmp,45.9434168844512,46.497737884521484
73,SCI08_1_3.bmp,40.687118125684336,40.83690643310547
73,SCI08_1_4.bmp,30.33349638274222,31.091564178466797
73,SCI08_1_5.bmp,27.249531428019207,29.671297073364258
73,SCI11_1_1.bmp,52.71130868160363,61.257415771484375
73,SCI11_1_2.bmp,42.62144626270641,41.89073181152344
73,SCI11_1_3.bmp,37.867292201880254,37.26688766479492
73,SCI11_1_4.bmp,29.95559565226237,30.927011489868164
73,SCI11_1_5.bmp,27.663938782431863,26.151979446411133
73,SCI15_1_1.bmp,61.792188702207625,67.2098388671875
73,SCI15_1_2.bmp,48.98768078197133,49.80805206298828
73,SCI15_1_3.bmp,42.67231675350305,38.562416076660156
73,SCI15_1_4.bmp,30.857627753055457,32.71429443359375
73,SCI15_1_5.bmp,28.528887633121375,28.391706466674805
73,SCI16_1_1.bmp,57.59546557339755,62.144630432128906
73,SCI16_1_2.bmp,44.59252611796061,44.61760711669922
73,SCI16_1_3.bmp,39.541850870305844,39.7708740234375
73,SCI16_1_4.bmp,30.195503957343824,33.281219482421875
73,SCI16_1_5.bmp,27.723871635668207,27.10886001586914
73,SCI17_1_1.bmp,57.48557634064645,54.72015380859375
73,SCI17_1_2.bmp,43.820752346154414,40.27101135253906
73,SCI17_1_3.bmp,37.930530952684805,36.25594711303711
73,SCI17_1_4.bmp,29.013436577536844,31.80998420715332
73,SCI17_1_5.bmp,27.3150202144276,27.077613830566406
73,SCI24_1_1.bmp,65.61064194187973,67.64637756347656
73,SCI24_1_2.bmp,53.43939989263361,54.82425308227539
73,SCI24_1_3.bmp,48.14730522849343,55.018333435058594
73,SCI24_1_4.bmp,33.397694529909074,41.15509796142578
73,SCI24_1_5.bmp,29.369343613133285,32.620174407958984
73,SCI31_1_1.bmp,56.60809938835375,51.748863220214844
73,SCI31_1_2.bmp,44.14867013873476,43.95219802856445
73,SCI31_1_3.bmp,38.44990626248446,36.369083404541016
73,SCI31_1_4.bmp,28.501101089246344,29.227176666259766
73,SCI31_1_5.bmp,26.53446743705056,24.78516387939453
73,SCI36_1_1.bmp,53.34507566509825,58.69102478027344
73,SCI36_1_2.bmp,41.00920174338601,41.923439025878906
73,SCI36_1_3.bmp,36.605791265314274,39.30900955200195
73,SCI36_1_4.bmp,28.762286070621375,28.456283569335938
73,SCI36_1_5.bmp,26.7331110347401,28.726673126220703
73,SCI08_2_1.bmp,55.08742066585656,55.001869201660156
73,SCI08_2_2.bmp,45.2360843889641,42.66865921020508
73,SCI08_2_3.bmp,36.104116728811555,38.40071105957031
73,SCI08_2_4.bmp,31.193171761252664,30.24509048461914
73,SCI08_2_5.bmp,27.750227118983414,26.816577911376953
73,SCI11_2_1.bmp,51.941802169337414,58.10799789428711
73,SCI11_2_2.bmp,46.131388288555726,43.64613723754883
73,SCI11_2_3.bmp,39.39469360582756,38.09828186035156
73,SCI11_2_4.bmp,34.72908439058246,34.30850601196289
73,SCI11_2_5.bmp,31.26826118700432,27.384408950805664
73,SCI15_2_1.bmp,55.625956333044805,58.0250244140625
73,SCI15_2_2.bmp,47.09270165183327,46.45036697387695
73,SCI15_2_3.bmp,38.95228602669456,35.60613250732422
73,SCI15_2_4.bmp,34.55018237142852,32.91980743408203
73,SCI15_2_5.bmp,31.576497309135668,27.69679069519043
73,SCI16_2_1.bmp,57.786161133737274,60.57392883300781
73,SCI16_2_2.bmp,49.435723507043086,47.60093307495117
73,SCI16_2_3.bmp,41.30753499811346,42.01681900024414
73,SCI16_2_4.bmp,36.13605716011741,40.1029052734375
73,SCI16_2_5.bmp,32.141007047711,29.560314178466797
73,SCI17_2_1.bmp,55.60729489181981,57.38066864013672
73,SCI17_2_2.bmp,48.83428261496804,50.130775451660156
73,SCI17_2_3.bmp,42.95811710935651,39.776153564453125
73,SCI17_2_4.bmp,37.59042049176765,35.539024353027344
73,SCI17_2_5.bmp,32.76949032870206,25.74904441833496
