epoch,test_images,pred_score,gt_score
1,SCI08_1_1.bmp,65.08650617888479,62.85743713378906
1,SCI08_1_2.bmp,53.88411631728663,46.497737884521484
1,SCI08_1_3.bmp,48.04039637247721,40.83690643310547
1,SCI08_1_4.bmp,34.00329728560014,31.091564178466797
1,SCI08_1_5.bmp,32.14543958143754,29.671297073364258
1,SCI08_2_1.bmp,62.87057194565282,55.001869201660156
1,SCI08_2_2.bmp,51.78817003423517,42.66865921020508
1,SCI08_2_3.bmp,42.50517105333733,38.40071105957031
1,SCI08_2_4.bmp,38.707509474320844,30.24509048461914
1,SCI08_2_5.bmp,36.907262917720914,26.816577911376953
1,SCI08_3_1.bmp,55.63568213491729,51.2520751953125
1,SCI08_3_2.bmp,43.35213175686923,39.52467346191406
1,SCI08_3_3.bmp,38.03098528312914,33.32149887084961
1,SCI08_3_4.bmp,36.02114379767215,31.117582321166992
1,SCI08_3_5.bmp,35.28456872882265,27.79263687133789
1,SCI08_4_1.bmp,59.574255509810015,36.51120376586914
1,SCI08_4_2.bmp,69.53612287116773,51.65021514892578
1,SCI08_4_3.bmp,71.14254096060088,52.229957580566406
1,SCI08_4_4.bmp,71.45029547720245,54.1507568359375
1,SCI08_4_5.bmp,70.66505414789373,45.468021392822266
1,SCI08_5_1.bmp,65.9670247742624,68.735595703125
1,SCI08_5_2.bmp,59.19851112365723,55.69003677368164
1,SCI08_5_3.bmp,52.09015880931508,43.761749267578125
1,SCI08_5_4.bmp,44.099221142855555,36.29758071899414
1,SCI08_5_5.bmp,41.87397725654371,25.73495101928711
1,SCI08_6_1.bmp,70.04514850269665,71.28549194335938
1,SCI08_6_2.bmp,66.68575119249749,63.19139099121094
1,SCI08_6_3.bmp,55.931902740940906,34.89060592651367
1,SCI08_6_4.bmp,52.70084670095733,37.9246940612793
1,SCI08_6_5.bmp,45.841072024721086,27.19834327697754
1,SCI08_7_1.bmp,71.97172581065784,74.56612396240234
1,SCI08_7_2.bmp,71.40896288553874,71.52404022216797
1,SCI08_7_3.bmp,70.95917285572399,63.91297149658203
1,SCI08_7_4.bmp,70.20308124657834,58.0784912109375
1,SCI08_7_5.bmp,69.33957608540852,50.9930305480957
1,SCI08_8_1.bmp,72.03962834676106,73.171875
1,SCI08_8_2.bmp,71.25059041109952,69.9395751953125
1,SCI08_8_3.bmp,69.76395011670661,69.17149353027344
1,SCI08_8_4.bmp,68.79761580264929,58.702049255371094
1,SCI08_8_5.bmp,61.92059592044715,31.711408615112305
1,SCI08_9_1.bmp,69.39571467312899,66.54385375976562
1,SCI08_9_2.bmp,69.11218585390033,60.573760986328125
1,SCI08_9_3.bmp,68.36547903581099,53.078006744384766
1,SCI08_9_4.bmp,61.67736706589208,49.083656311035156
1,SCI08_9_5.bmp,54.35574733849728,44.4047737121582
1,SCI11_1_1.bmp,61.01286310138124,61.257415771484375
1,SCI11_1_2.bmp,51.66398776661266,41.89073181152344
1,SCI11_1_3.bmp,46.54043399926388,37.26688766479492
1,SCI11_1_4.bmp,33.0481257872148,30.927011489868164
1,SCI11_1_5.bmp,32.082866899894945,26.151979446411133
1,SCI11_2_1.bmp,61.64740585558342,58.10799789428711
1,SCI11_2_2.bmp,56.57054970481179,43.64613723754883
1,SCI11_2_3.bmp,52.301236643935695,38.09828186035156
1,SCI11_2_4.bmp,47.70832073327267,34.30850601196289
1,SCI11_2_5.bmp,42.0904426574707,27.384408950805664
1,SCI11_3_1.bmp,57.92996123342803,53.8846321105957
1,SCI11_3_2.bmp,48.53183162573612,46.452491760253906
1,SCI11_3_3.bmp,43.36497549577193,35.691871643066406
1,SCI11_3_4.bmp,40.790883613355234,26.677913665771484
1,SCI11_3_5.bmp,40.10860668529164,28.70499610900879
1,SCI11_4_1.bmp,58.31808338743268,35.32294464111328
1,SCI11_4_2.bmp,64.65733152447325,48.5191650390625
1,SCI11_4_3.bmp,64.23137185067841,57.542179107666016
1,SCI11_4_4.bmp,64.55669611150569,56.25032424926758
1,SCI11_4_5.bmp,64.67618277578643,47.9794807434082
1,SCI11_5_1.bmp,63.67754693464799,66.49486541748047
1,SCI11_5_2.bmp,58.206286806048766,58.49501419067383
1,SCI11_5_3.bmp,50.273385134610265,46.92440414428711
1,SCI11_5_4.bmp,41.637563300855234,32.080631256103516
1,SCI11_5_5.bmp,39.639643235640094,30.721765518188477
1,SCI11_6_1.bmp,65.57721322955507,72.62894439697266
1,SCI11_6_2.bmp,63.20327700990619,65.0240707397461
1,SCI11_6_3.bmp,58.16915153734612,54.016029357910156
1,SCI11_6_4.bmp,54.64970265012799,45.94046401977539
1,SCI11_6_5.bmp,52.13235727945963,36.046749114990234
1,SCI11_7_1.bmp,66.58368203134248,72.01399993896484
