epoch,test_images,pred_score,gt_score
43,cim1_1_1.bmp,33.965328216552734,36.79291836
43,cim1_1_2.bmp,43.957645416259766,46.42534797
43,cim1_1_3.bmp,51.279964447021484,46.04196069
43,cim1_1_4.bmp,60.55827713012695,64.93255009
43,cim1_1_5.bmp,63.476837158203125,61.35892782
43,cim1_1_6.bmp,69.98526000976562,65.34765606
43,cim1_1_7.bmp,70.72427368164062,77.60572809
43,cim7_1_1.bmp,34.256778717041016,37.35300438
43,cim7_1_2.bmp,44.11241912841797,37.76712036
43,cim7_1_3.bmp,49.32568359375,42.59078912
43,cim7_1_4.bmp,61.19115447998047,60.19733746
43,cim7_1_5.bmp,63.735626220703125,63.9672003
43,cim7_1_6.bmp,66.88261413574219,69.7499948
43,cim7_1_7.bmp,72.0440902709961,76.5689005
43,cim12_1_1.bmp,45.41363525390625,48.07677134
43,cim12_1_2.bmp,52.666229248046875,50.89002233
43,cim12_1_3.bmp,59.44881820678711,61.55933304
43,cim12_1_4.bmp,63.011653900146484,77.94797121
43,cim12_1_5.bmp,66.0343017578125,77.51506732
43,cim12_1_6.bmp,71.0307846069336,77.36873534
43,cim12_1_7.bmp,73.67691802978516,81.53435822
43,cim14_1_1.bmp,39.779579162597656,38.29768922
43,cim14_1_2.bmp,50.756412506103516,46.55600206
43,cim14_1_3.bmp,54.56538009643555,60.03327873
43,cim14_1_4.bmp,64.07819366455078,66.30904716
43,cim14_1_5.bmp,67.22410583496094,74.86199324
43,cim14_1_6.bmp,72.53337097167969,80.08859972
43,cim14_1_7.bmp,74.51087188720703,86.28183314
43,cim1_2_1.bmp,44.55618667602539,50.91256561
43,cim1_2_2.bmp,50.15892791748047,57.36232546
43,cim1_2_3.bmp,55.35432434082031,56.90944411
43,cim1_2_4.bmp,61.994564056396484,64.20155337
43,cim1_2_5.bmp,69.16487121582031,75.05060063
43,cim1_2_6.bmp,79.32035064697266,79.25974304
43,cim1_2_7.bmp,81.40635681152344,87.42982539
43,cim7_2_1.bmp,43.75947570800781,45.1307928
43,cim7_2_2.bmp,51.194129943847656,62.95249543
43,cim7_2_3.bmp,51.581573486328125,64.82339524
43,cim7_2_4.bmp,63.18273162841797,71.62488449
43,cim7_2_5.bmp,68.69859313964844,75.86914192
43,cim7_2_6.bmp,78.32308197021484,90.07075556
43,cim7_2_7.bmp,82.93658447265625,87.06111395
43,cim12_2_1.bmp,49.94285583496094,43.68992263
43,cim12_2_2.bmp,56.36408996582031,57.10407808
43,cim12_2_3.bmp,57.978572845458984,62.4221369
43,cim12_2_4.bmp,67.22125244140625,76.4351494
43,cim12_2_5.bmp,72.8831558227539,80.05410606
43,cim12_2_6.bmp,79.33072662353516,78.76009054
43,cim12_2_7.bmp,79.96802520751953,88.99795421
43,cim14_2_1.bmp,47.354454040527344,54.36586806
43,cim14_2_2.bmp,55.0019645690918,64.00975258
43,cim14_2_3.bmp,53.15333938598633,59.81689453
43,cim14_2_4.bmp,61.457515716552734,68.7102793
43,cim14_2_5.bmp,68.73661804199219,77.94556041
43,cim14_2_6.bmp,81.27996063232422,84.78595846
43,cim14_2_7.bmp,84.06798553466797,88.10916826
43,cim1_3_1.bmp,48.661197662353516,53.7891679
43,cim1_3_2.bmp,56.12593078613281,57.75459481
43,cim1_3_3.bmp,60.85709762573242,67.19474877
43,cim1_3_4.bmp,64.67523193359375,78.52015079
43,cim1_3_5.bmp,68.61337280273438,80.09565091
43,cim1_3_6.bmp,76.65320587158203,85.53860237
43,cim1_3_7.bmp,83.03878021240234,84.59121171
43,cim7_3_1.bmp,48.60070037841797,46.74802921
43,cim7_3_2.bmp,55.55280303955078,64.2364617
43,cim7_3_3.bmp,59.831092834472656,60.18168958
